default,student,balance,income
False,False,1632.80804546263,33455.901109151004
False,False,439.837480329247,24452.646595939503
False,False,276.74531340454604,50523.677887821395
False,False,1715.31506279254,22824.0976154195
False,False,848.693635853365,29042.559399065096
False,True,323.503357397226,19144.815716939
False,False,793.612232394447,24973.208476028198
False,False,612.078447476017,39443.957410841496
False,True,1418.42900414221,14907.070013896699
False,True,1466.93943905615,19139.6296258492
False,True,440.79005542410795,19896.029670371
False,False,0.0,53432.615491462
False,False,885.180221984712,46571.771694920804
False,False,635.969705377164,42451.6143388121
False,False,664.816301656802,32894.8040660421
False,False,1100.23877937825,34281.255165635295
False,True,1606.3203663195402,13422.3071172582
False,True,1704.4278573652898,20892.3141234442
False,False,1295.99163272121,39799.997542797595
False,False,468.41212397083603,22943.1256871183
False,False,303.783211829016,44745.1195456996
False,False,971.709025015626,33774.8919114669
True,False,1758.42094743883,49787.4565722879
False,True,1334.70111864638,24621.9630513517
False,False,982.6992113060851,40194.4653802214
False,False,52.038886284474295,14680.1000481072
False,False,401.503539737404,25010.800091163903
False,False,1456.84937772931,40186.5308796148
False,False,772.924577096729,42678.3880806454
False,True,1844.3617183072101,14238.1132465561
False,True,1015.51139664236,21362.93892147
False,False,988.678026917533,31210.2432280646
False,False,1072.74410646127,45704.8395694107
False,False,1576.9006715277899,39835.3487223896
False,False,840.1051582031939,33976.7075446593
False,True,1210.43892922803,19022.1922700508
False,True,714.549612788089,13431.8416509003
False,True,607.0940290229651,16373.934456057199
False,False,413.36352252749003,43071.186309797005
False,False,1184.2120147374198,34990.5806073176
False,False,273.602274094738,27996.577102117597
False,True,871.815219474198,9788.57126016834
False,False,1724.5568166256,46397.452305801104
False,True,1107.40037979683,15661.5797305601
False,True,1161.40734492091,18420.2988894148
False,True,107.602508351688,17941.7391726895
False,False,136.422035556422,42719.8940623756
False,False,682.035983958937,30288.941804737402
False,True,791.5303591306889,18342.7373544151
False,False,457.869074702161,43134.5480105639
False,False,1514.9632356217,36403.0361445491
False,False,816.093887178331,37763.036507182296
False,False,1241.95424288944,41952.115772097204
False,False,932.2025461269699,49214.705120701205
False,False,608.108446611742,46962.7870124299
False,True,627.5932466061889,15423.2076281931
False,True,593.055241241436,22786.9167069869
False,False,187.310192572034,31140.746717204103
False,False,736.4757787839591,39538.330795214904
False,True,838.0811589033659,23698.707252675
False,False,511.515996186748,43737.1818050442
False,False,355.35964612268094,65798.9200344516
False,False,1138.39668633473,24098.3488630096
False,False,828.0049554299111,53806.31627823981
False,False,1218.55300529569,51224.917305182695
False,False,316.012130893778,34250.521603289
False,True,480.469765302404,14866.6122509044
False,False,152.50300740836,39502.8367966927
False,False,1129.3164656777801,46689.979395843606
False,True,887.290639981827,14958.551470863798
False,False,938.436913679829,34184.9428780471
False,False,1076.6654390684698,43972.693855540296
True,False,1575.4878183819599,35735.4550144135
False,False,148.145980665246,43104.3860859918
True,False,1865.63577947078,49604.882130530896
False,True,633.769188903704,14109.8218115815
False,True,0.0,23422.1372192108
False,False,922.817168040893,50800.3590145358
False,False,4.71214169670725,28521.3668849029
False,False,1198.17592683547,42968.63988353
False,False,1726.6186981451901,43814.9612698479
False,False,1075.21972115915,30485.0597420452
False,True,883.9235437006371,14740.1386756169
False,False,1099.2929850959802,47625.3054566206
False,False,948.965133073432,45456.928800392
False,True,814.6300753461239,22948.1577580283
False,False,687.29293871283,35989.2276496801
False,False,693.671589365794,32578.6063075364
False,False,814.843118419675,28526.2168292417
False,False,1031.97460083075,59555.865810340896
False,False,1319.48357858413,62054.9863940438
False,False,1366.02602189242,51551.1083201808
False,False,1033.45504262437,55487.219887062005
False,False,0.0,50231.4473361649
False,False,857.582361058953,54372.8941872866
False,False,1156.2895580828301,33959.7385286484
False,False,1713.26358997434,34005.8614037709
False,True,902.980719695453,15076.3385432134
False,True,212.042182883039,16179.3077540229
False,False,632.803980291224,51149.4252527408
False,True,378.021115432097,19571.3923039925
False,False,999.538016798513,43934.8562610525
False,False,970.852545776176,49043.7823235489
False,False,1319.1876132958,35466.2418626747
False,False,286.329963629257,59576.650317900996
False,False,830.571875567958,39723.7686575355
False,True,657.532135554775,19395.7389272898
False,False,786.6410084545621,57704.644609212
False,False,111.061910509757,40675.327377865295
False,False,298.23658368747397,27838.6841232142
False,True,819.8586726113749,19802.4610662658
True,False,1790.6749834407199,44607.4290190773
False,False,883.4719995963541,44207.3330334248
False,True,384.831328093516,17844.5175144789
True,False,1567.6107044561402,38785.3576829858
False,True,927.772723605775,18148.0692848799
False,False,796.326145394374,28616.709041527596
False,False,652.5533166439731,32438.0580993505
False,False,315.012298389242,44690.4977413746
False,False,1609.7974526280802,38756.4546866537
False,False,851.796275058559,57950.7717530083
False,False,460.20786688824205,44527.272754789105
False,False,1203.8289635998801,41484.9394268072
True,False,2074.8075885685603,38988.8592451984
False,False,1243.70832217009,37926.1052449778
False,True,1373.0378349524901,19457.609298947198
False,False,449.412686268649,52892.250152274006
False,False,126.55859457460501,69541.94859702111
False,False,387.23614287343696,24243.9444577883
True,True,2332.8782541994,11770.2341236926
False,False,1359.43849254375,24411.1347390653
False,False,469.33171312717997,58360.3891158194
False,False,111.29495386434601,40086.6901221233
False,False,1443.87516538514,54355.726144011394
False,False,396.820315984991,51560.0281005464
False,True,146.151144830101,15160.489473541598
False,False,607.200005842074,36615.8294402393
False,False,1708.1499669885502,46416.9455838446
False,False,956.5333369578179,53702.541562222
False,True,676.613270637706,16148.1863737952
False,True,238.31810694883,17194.1541417353
False,True,0.0,15967.614212171498
False,True,740.737951241186,13065.5659358939
False,True,933.7116932721871,11810.5545699631
False,False,860.034364598748,33740.699107592
False,False,1032.94082520166,31152.1406858513
False,False,0.0,36949.94989059999
False,False,835.273499671236,51471.1429480796
False,False,188.40875593862702,35073.5146010696
False,False,506.32498309607905,43631.2965258365
False,False,496.75181216110803,35955.6392777941
False,True,739.179456441967,15819.7305666793
False,True,916.536936849813,20130.915257700002
False,False,1559.75214620523,37227.2688180877
False,False,392.23953989629996,44983.2017971733
False,False,1065.82556021692,39718.9492489258
False,False,523.70889790141,48091.7445309658
False,False,789.5647710388071,39199.029533928
False,False,805.195304832195,38222.2552310845
False,False,1255.54337529249,45142.27359399
False,False,654.808846012063,44255.7671952925
False,False,716.764910805379,51528.498658684
False,False,686.072308570088,32318.422240810098
False,False,1530.37001706297,29479.022449285
False,False,879.3738242846741,29697.1464939606
False,False,738.327804251468,37273.1711484488
False,False,1647.4267638529998,49156.1593053497
False,True,503.21662257007796,21371.2463239397
False,False,215.025329445692,40399.4099427169
False,True,820.656300958554,24820.0482387008
False,False,990.674804194908,56141.11375620269
False,True,914.106496229866,15546.7836705556
False,True,1021.0116132449301,8970.91203629163
False,False,1143.4313794028901,35773.401845950095
False,True,763.397388910862,15224.2634633417
True,False,1532.32629971463,42152.3617128869
False,False,1860.7411484810998,39551.0358268744
False,False,1101.29631071735,27781.452389347996
False,False,541.9968025479441,43873.289405485
False,True,696.583526934606,2981.2795475411103
False,False,1536.23227623546,30635.571790594
False,False,1333.19731299735,33782.9038472638
False,True,869.5092009631301,18056.4547776168
False,False,1048.55213986057,40916.124546005
False,False,12.079266533612401,32670.4196401503
False,False,699.382581738009,34276.5925049358
False,False,855.42637484694,48653.582558613496
False,True,562.304198182497,20164.3110069354
False,False,62.1700497191049,28660.7475084726
False,False,977.889750130773,45005.2564239161
False,False,1685.45062340964,60890.36479527679
False,False,1257.79532040336,21679.4904991617
False,False,671.784325023815,53374.954001125596
False,False,63.097470390212294,38493.0872467354
False,False,686.384431931289,28953.2703261944
False,False,582.944764026331,40368.5438191646
False,False,808.625197210798,32316.3727394222
False,False,1077.9803067516,17705.2189572525
False,True,1716.08977388041,22755.2619249036
False,False,417.727581328508,31206.290452244302
False,False,1300.99516598655,42493.9555486844
False,False,896.6781159819881,46328.544197735704
False,False,136.828320028455,13585.9974978034
False,False,29.1750990816449,38871.478687199706
False,False,282.909562251236,35445.9186115451
False,False,858.5426303942619,19071.8484313316
False,False,864.0471984000841,27690.1135354669
False,False,1225.97500773502,42203.2081629058
False,False,696.4287642684441,38028.2997175117
False,True,1840.217986795,26480.7192667426
False,True,1227.48527263112,16717.6205876885
False,False,1716.67513437773,39543.2910788717
False,False,330.62242766305,11732.251382503899
False,True,915.6568136307851,17710.8547048787
False,False,133.09703078351802,34578.9968471276
False,False,420.611586995114,33293.4668646698
False,False,1058.0587962319698,27196.2585787855
True,False,1972.1668196764801,34362.6350079998
False,False,790.238985859862,43646.143132221296
False,False,131.62471369870198,40158.7089794291
False,False,0.0,37468.4807659043
False,True,106.25060742226299,17638.799733098702
False,True,712.253706637239,21407.0436171613
False,False,906.2232257811451,44626.94267205401
False,False,127.409903185881,49735.6416370995
False,False,1698.07191560776,48595.7046456565
False,True,1448.03560597594,18989.3970469034
False,False,711.4394513540519,40507.8212380723
False,False,326.628956809194,52696.7251843216
False,False,352.94387653612,59372.7118679629
False,True,1247.06723758895,15522.5841453256
False,False,439.06896704810305,47899.169678067
False,False,1030.21005766399,40711.453172514
False,False,0.0,33168.0580487243
False,False,1113.27652891078,51457.5390581311
False,False,1341.0777774558999,40199.8414148092
True,True,2269.94696613409,18021.105947568998
False,False,1384.2649243169199,27737.608521327402
False,False,0.0,32724.506367132002
False,False,745.8132048239639,42762.474991934905
False,False,909.633623933358,41915.5206551351
False,False,196.37400828019298,57397.277202827005
False,False,866.174668793343,41365.4563803086
False,True,1460.74766730585,24960.3593807279
False,False,760.7767006417411,44851.560260433
False,True,1165.28321495274,10354.9376205022
False,False,1085.4255718051,39274.8338712352
False,True,724.3855760029221,18641.498415238402
False,False,114.884475066108,27365.422200241097
False,False,794.5875683991001,52507.4796276615
False,False,1093.25661935165,28811.273491749198
False,False,943.937833482203,48198.400609456105
True,False,1861.0608710451102,55671.723664137004
False,False,900.838759144024,33130.7093374951
False,True,1682.79614211699,23344.0739391453
False,False,196.19541561494998,26612.5603018635
False,False,1181.1237485522802,29181.8390049907
False,True,1101.15808973692,13142.1814879757
False,True,1506.8604725371301,14914.823356410401
False,True,1213.84055423107,17374.0639458298
False,True,547.246325087015,17445.901718035
False,False,1708.57407859584,34890.717129216
False,False,248.041482421002,36257.161447608996
False,False,386.265071247349,45776.2066773424
False,False,527.4632743627819,35708.1692547216
False,False,1546.8425010964802,51161.9794953012
False,False,0.0,47214.433595293
False,False,0.0,55781.20484367981
False,False,955.4664337818859,47520.1755792009
False,True,750.86203452227,16932.3277128853
False,True,1255.7481347252,12209.5770680825
False,False,818.0608834124209,35902.4718016752
False,True,1469.36666818125,11337.422989159299
False,False,331.720734726363,46853.745850390595
True,False,1456.54605630224,51508.5743439271
False,True,1290.85429311542,19532.7315313487
False,True,711.030495814378,12685.824859678201
False,False,734.3172027781219,33240.0390316634
False,False,329.218897389854,48133.824421581296
False,False,1231.50621054989,35068.7907373395
False,False,847.0541480477701,28539.1079012539
False,False,811.4289114592619,55119.896956643395
False,True,1656.8575982207,15359.4365128175
False,True,1547.1532475582198,14344.289593461499
False,True,590.718725969,13041.1984597878
False,True,893.966466246846,15092.7760309073
False,False,0.0,34066.4381145502
False,False,800.154679994502,51730.704612224006
False,True,685.522535103167,12361.8633973804
False,False,1262.75744462161,68579.1046648238
False,False,770.115026382123,49856.690122688204
False,False,1181.0003589897099,35123.7400666379
False,True,527.653897972175,17819.9653389802
False,False,441.48991975458097,39209.9001280774
False,False,921.974413411946,38340.5688927588
False,True,875.3623525308991,14637.1769330155
False,False,1033.12115530997,66304.7738246534
False,False,1046.74354286894,40822.4474126399
False,True,1319.70644850247,23373.9311983134
False,True,698.5122051274491,26768.913124758797
False,False,570.981491394889,47021.006717290096
False,False,842.541774744879,33897.9265106513
False,False,0.0,47256.06211463139
False,False,850.3848880876379,44547.485511292194
False,True,963.187906369737,12799.509378999699
False,False,1136.3311317779198,42149.8689946234
False,True,1945.49048287582,14941.3179564765
False,True,1442.54360101309,13049.3193822184
False,False,135.62901551719298,39925.7001694146
False,False,423.876946748039,36783.0514316689
False,False,299.779595327805,28917.5378107748
False,True,701.5393705596221,17607.4578217575
False,False,283.207206967033,39263.3920225272
False,True,1357.84973416896,11402.5406341367
False,True,1327.86416271289,11020.906425843501
False,True,946.449982295599,15179.2120481767
False,False,663.505282228982,53102.245512031
False,False,115.84008401703699,47519.8497166199
False,False,800.486211245275,37715.8363282901
False,False,640.06389375316,52413.858970097805
False,False,877.2830135589011,27405.1354982312
False,True,1382.08769153044,15552.2520534633
False,False,751.3945388827949,50910.2456238742
False,False,0.0,39893.271925953595
False,False,1120.7032386567,29613.887583210297
False,True,1312.0514309898101,28483.1355092216
False,False,389.055327796639,22581.6236528052
False,False,861.6904461915519,58029.640234209
False,False,1079.39600547751,38864.1448016021
True,False,1893.2897921347896,31821.7255806098
False,False,337.495903885671,55853.265132957
False,False,1142.3517057945,45580.5748105396
False,True,847.0564853011839,13741.3270672054
False,True,1575.23811614421,24469.491397924303
False,True,403.347053465851,19690.3455102708
False,True,566.52311940044,25398.3983784735
True,True,2009.6857436175,25694.496157719503
False,False,954.598167759023,50139.092990091
False,False,1057.9404153634,45514.672526421506
False,False,381.3874762368,28265.0860891034
False,False,793.186855645959,35555.7802801686
False,False,1078.91038460747,54419.786552195896
False,True,1311.0984831085,21189.2384030857
False,False,38.2955762452304,37186.5515932779
False,False,756.216699632025,36513.921210848996
False,False,56.8693777172818,56245.065400060994
False,False,1189.7480394451,30315.8851349596
False,False,1337.3908774080198,51507.5009172858
False,True,1255.49921454235,16703.017367649598
False,False,1211.86792636394,42777.5823449863
False,False,318.877270818323,50069.02432659
False,False,336.070545184453,38595.9115460888
False,False,934.490492585725,31043.4083271013
False,False,812.4882978739689,42721.3006969775
False,False,1184.6839038579599,37937.9526452613
False,True,1737.60759331587,7153.53966613685
False,False,94.1207207052075,36303.9415847774
False,False,994.674438200426,33002.339051365496
False,False,0.0,21809.2185090883
False,False,1006.4688297940401,44563.770804478205
False,False,331.922818528942,47779.9265626849
False,False,967.135255397538,23278.6659099311
False,False,132.158429036917,26878.4721288802
False,False,813.740992900912,30975.2140864352
False,True,0.0,15986.2419692976
False,False,529.264958998472,38814.6066989842
False,False,743.0559317049741,40944.5638044847
False,False,27.7011326957247,45540.9438952868
False,False,1299.92466935923,44214.5409068333
False,False,906.541762633329,27074.774743334303
False,False,1451.17947567421,53556.5521032807
False,False,1027.56653131669,48558.0872833985
False,False,1047.2274214374002,40974.728128351
False,False,1452.60329285459,28989.043954812598
False,True,1190.5441119878699,20291.1719762324
True,False,1858.9045150328,35525.2139266658
False,True,1152.52022436875,12699.405867675
False,False,831.5951865950079,37372.828273650695
False,False,922.696676206001,34622.6193419817
False,True,469.456415113981,13944.8933994208
False,False,474.82921913766603,41288.8291033446
False,True,1485.27211754258,10300.8554419372
False,True,943.347555917682,19977.8917657018
False,False,1789.4645117868602,27427.004566428503
False,False,659.54319765296,21835.1717983776
False,True,1319.5340049907302,24032.5441186774
False,True,514.368265849261,18934.6834675869
False,False,1244.46519780121,40036.0080793479
False,False,946.8100507349451,41237.7692527975
False,True,535.686020138973,11019.606930876002
False,False,682.818458764429,33026.0037380434
False,False,1190.4859598224,38553.5747928755
False,False,171.001189215614,42749.130710704
False,True,1238.0166157952901,26854.366275342403
False,False,1037.15769934664,36034.5783662924
False,True,464.835310415626,19121.2286476846
False,False,124.699031959162,65211.074213762804
False,False,667.203060826678,44682.8315566199
False,False,1111.06099784139,50301.4756839878
False,False,1142.39653992749,33740.442978524705
False,False,778.830165590655,44257.3310325373
False,False,1412.0247547104998,47727.5646264883
False,False,986.0818160208198,52009.399645833895
False,False,1251.7840194082198,32721.1440442512
False,False,149.024488439011,33398.4623670415
False,False,465.08553459872,43480.5684862969
False,False,1031.12679572637,41022.095640174
True,False,1478.12406941257,31515.344492647797
False,False,789.0007056722501,35798.472637862
False,True,790.2959403000181,14086.4483687159
False,True,1123.59504743967,16082.9057091627
False,False,1370.10949573634,40101.3791314575
False,False,396.513587196819,41969.7467736577
False,False,682.078365531623,30736.8876521614
False,False,338.735981024486,44923.045529359406
False,True,1056.32947590818,16000.8417743231
False,False,927.211780951994,44368.8830946909
False,False,634.696104527899,32594.692234932598
False,False,833.533112973416,40526.305619329505
False,True,1345.2306269047,18518.7156890476
False,False,550.8989669238961,45347.781616879
False,False,495.70895417856104,24845.432974480496
False,False,661.42615221656,22610.3102990663
False,False,136.199589610616,20935.619113342298
False,False,480.192585338536,26084.407136590402
False,False,230.868924844914,32798.7825914845
False,False,93.57019869623541,42930.7791819229
False,True,508.82485167606904,22663.709834022597
False,True,970.515946612273,16584.8282890372
False,False,1324.29667077346,46875.3942656965
False,False,932.9638468106559,32105.4419240328
False,False,0.0,31418.3691364503
False,True,984.7631618482401,17039.9733179552
False,False,725.1205003721069,47549.2007503581
False,False,246.82380967118098,40953.3427649492
False,False,1051.32109144088,23859.4318006112
False,True,926.8926125980009,19445.9371721
False,True,1024.02488477689,18545.899643740202
False,False,699.84202422219,41985.2576732019
False,True,1036.32351410449,14108.454519621899
False,False,321.108806748075,36275.1428853986
False,False,0.0,41152.1739500131
False,True,1299.1873236692402,19878.7473498519
False,False,763.375309314187,40978.141181548795
False,True,808.7427718583431,9775.58139591036
False,False,808.507503648157,34543.018801287595
False,True,677.552825772912,20745.0153256246
False,True,904.0089267156239,13996.501895776
False,True,102.16677162937799,26266.3628194819
False,False,1218.34651457605,43930.9898912831
False,True,774.413837130444,12289.864373073899
False,False,1309.56437410882,47432.432781125994
False,False,921.998990759072,31553.7340487163
False,False,629.696208455544,60230.2190055931
False,False,77.5029386309678,31050.1558214859
True,False,1772.85548374805,42080.1068361856
False,False,960.237692052783,53418.510829153
False,False,664.652987898369,56677.621412366796
False,False,109.918733972492,33419.0068888307
True,True,1790.36053654332,14306.823602407
False,False,1425.80162855037,34015.849870634906
False,True,1167.62012409765,23502.2128231377
False,False,891.192146223565,35862.167302747795
False,True,1124.25931173712,23168.923446421402
False,False,1796.11437554937,31862.5752894627
False,False,237.976185648148,38229.5178649747
False,False,1353.26492393312,43888.8830574219
False,True,1176.55006037624,18662.598828590802
False,True,1229.44149773733,12158.044657865801
False,False,270.548125020502,34258.831227279705
False,True,722.055420122016,14661.524562408798
True,False,1170.19897414894,46692.1047752222
False,False,840.136505158277,38738.177153156605
False,True,873.641237177001,21810.6119901713
False,False,434.243340354206,57146.4261041008
False,False,605.274447356026,58469.4754932954
False,False,428.842161894841,36980.1392701934
False,False,1662.7621916380801,36691.562186102004
False,False,682.712411748219,33175.1830451957
False,False,598.513776952532,42584.1208108417
False,False,1088.25476515341,32617.5934807198
False,False,911.0522329106219,38629.5183603014
False,False,538.160022756727,44654.093181561904
False,False,721.7438218171291,21162.742715650602
False,True,438.51736710073897,17400.3908541523
False,True,516.8654490129541,20179.3460581977
False,False,811.171202855366,42185.4435714864
False,False,775.981834559193,68179.761202979
False,False,285.400001355113,39398.5653544955
True,False,1554.8163187232801,26430.489404918597
False,False,1057.0152122795698,54652.710332694805
False,True,673.812427068436,17672.2879836527
False,False,689.687362383195,24085.4348274782
False,True,1400.34458861735,14768.6962199807
False,False,601.417290539682,41490.6158444197
False,True,754.8595587408149,18996.8367038408
False,False,639.665261488891,49977.294955523204
False,False,765.772445061048,35122.0273798104
False,False,220.36895765068803,24019.3105599941
False,False,47.3026675420401,38293.311142555496
False,True,780.722398716924,23819.7887922
False,False,168.813495469025,57262.7545045714
False,False,1557.6409514341901,46030.2620885468
True,False,1891.1096143064603,34448.693854621
False,True,688.7475483627279,26662.376604636
False,False,452.00787706651704,39990.7656923565
False,False,574.49119284902,31632.6242446603
False,False,572.166138659987,43807.2190457683
False,False,946.7707460334351,26618.522760979904
False,False,523.9086947640351,43928.637933275495
False,False,1146.35838527664,44840.0249597264
False,False,1646.61391882233,39347.4567996525
False,False,1216.20230943934,43656.1288917426
False,False,1184.89962505962,53896.9022479321
False,False,1416.06555486279,40371.2845887418
False,False,431.942741359302,46658.013814119004
False,True,521.033066390733,16887.1603924733
False,True,806.996111210473,15964.996975619199
False,False,775.4439275393801,33781.7810651214
False,False,942.2799083196691,24683.3808068886
False,True,1261.25713821857,26085.076117639903
False,False,509.37089223080903,39546.472643901805
False,False,1389.3864522944,39707.9895454689
True,True,1836.1617645454899,18944.8078756839
False,False,196.482990431978,41972.984954564105
False,False,1348.88886606099,40548.7527125412
False,False,661.602025255988,43157.1192790073
False,False,718.9867228378849,21044.6738318112
False,False,451.12932412663696,39849.713239490404
False,True,114.418241597804,12540.907277886
False,True,889.01231271351,10382.9368009385
False,False,1046.1353243658198,47218.8167896895
False,True,1263.87483062068,18520.063670075
False,False,1109.03463427706,29759.6363034254
False,False,698.4053811662919,33265.4358443004
False,False,1328.9671255282499,51721.3716111438
False,True,1199.80924416626,19538.0274856053
False,False,1261.77845265055,26767.9232836531
False,False,605.365694250338,39002.2296432859
False,False,550.6398861583181,35648.3906286712
False,False,894.275095526371,36513.5391982464
False,False,1163.53457380034,46173.768243075996
False,True,1061.75508628024,17502.8196418475
False,True,1204.54963030766,19058.9845429835
False,False,1666.4156238280402,18916.3748629881
False,False,412.902060866997,49060.92373936639
False,False,595.0659733981861,29842.8860499033
False,True,836.0057683201669,7404.715843037109
False,False,178.154515698657,28785.9620969575
False,True,627.645320776991,17868.4448460212
False,False,1004.25509531634,36895.865549294
False,False,1195.3995682929599,34333.9299147998
False,False,515.635635549008,51072.8470169857
False,False,1242.1103778612598,37980.7583661376
False,True,153.261039737442,14027.7907404296
False,False,1086.74028592913,42451.9930812468
False,False,280.959049718201,29998.8573033458
False,False,955.881414291977,48657.790365912195
False,False,1093.28225760166,18844.2503915266
False,False,734.0879454430279,22342.5503467431
False,False,793.829387731878,45089.5520625048
False,True,410.496187222397,25838.1973641363
False,True,677.653196612127,18930.077199437
False,False,814.5538744919479,39148.5583732843
False,False,800.1773456393511,43547.3981682596
False,True,300.795504329199,19673.674058353798
True,True,1748.68084923477,13715.4243783026
False,False,0.0,54901.8222134325
True,False,1807.68449070323,42308.954453704704
False,False,833.070562943636,36330.2620852814
False,False,794.464327017522,32431.8205514509
False,False,631.598011335177,46841.1109643927
False,False,108.249452612372,45264.564793789505
False,False,1040.39643430957,41395.2882512831
False,True,1207.05248263756,24747.8899692653
False,False,67.2304390711129,45751.4479321279
False,False,438.39890382946,40576.7421222242
False,False,708.5797949835891,21728.8201971829
False,False,775.4022116408299,41857.5780281973
False,False,0.0,49459.275484274
False,False,610.506735467534,52124.2335736703
False,False,845.343264468076,34216.754363781896
False,False,181.91977853134998,37725.247355369596
False,False,272.987840705252,63566.3659949776
False,False,805.096332709731,40236.8996303352
False,False,226.85570475018298,33014.8933279067
False,False,0.0,39576.4346515849
False,False,691.928828791926,23957.7148776853
False,False,1674.1978299405403,54658.0741462208
False,True,715.717417435997,27285.3332362388
False,False,339.433429654687,44889.8749067007
False,True,767.337131679801,21979.6465311961
False,False,1088.48809632531,38171.372073357204
False,False,28.5673908447128,35414.5782763459
False,True,792.577561599726,21347.2734497751
False,True,1093.11502043624,22593.0816087832
False,False,408.489246623899,35984.561683511
False,False,1214.83096837004,38224.9620526714
False,True,850.159886593427,26764.2924616864
False,True,1078.662962939,25945.1789642873
False,False,403.64645291367003,55458.8912456237
False,False,1378.16988733139,48152.9878524834
False,False,306.995202580848,43504.305236463595
False,False,1569.38083521793,42414.6253557756
False,True,1377.26968341296,17077.2421060231
False,True,656.379056976585,26578.8835572058
False,True,1654.6327345085401,23687.357206598997
False,False,702.084751460991,47811.758073426
False,False,1110.060615566,40236.5014860719
False,True,718.211753993742,18788.7481217329
False,False,737.150431835345,50544.7841921839
False,False,672.380047621219,40236.8732028806
False,False,1298.00276254287,42219.911237806096
False,False,489.39937407007795,37338.5829188421
False,True,636.104269012361,20763.8278588407
False,True,1406.79982672379,16686.628010228702
False,False,997.80984304604,50287.873740959294
False,False,0.0,49792.757258525
False,True,691.224742286061,16872.15171466
False,False,485.868909720813,14213.7055827875
False,False,730.1796753059809,42685.1846676899
False,False,152.119512563396,41847.2318400977
False,True,1105.92557104881,13126.214243143
False,False,0.0,47592.7281367208
False,False,815.7376680447251,48788.103340274196
False,False,568.629894009905,28122.594087845297
False,False,589.944419374562,24854.604583021403
False,False,1139.56716632629,36363.6248039883
False,True,344.522896814282,21341.653837536298
True,False,2005.57512847055,36636.0085937313
False,False,1391.03380861176,51881.8186725178
False,False,1338.88459679214,32500.584874045602
False,False,78.78255363170071,37605.452512539
False,False,764.6451796190021,49100.9483808579
False,False,602.616877680922,56017.12753740019
False,False,834.690059477593,42468.9136646455
False,False,1391.51659069133,30152.8038725424
True,False,1823.7514257788,53526.3564109476
False,False,1010.0707592746302,39456.908335945
False,True,1069.80034045604,14736.1469974806
False,False,1116.06577105079,37074.0613666501
False,False,428.402283947888,36340.651070882
False,False,147.488575172857,44482.26877865769
False,True,689.5191950038729,15600.0473661363
False,False,939.420716799608,55360.033122434295
False,True,591.1402653031861,19937.022568518798
False,False,1139.26436423453,41869.3186673096
False,False,500.64925119635,31353.7500167738
False,False,1109.40861565878,64213.1924852685
False,True,733.928448994375,28105.6061988492
False,False,687.956792216651,40354.2160422405
False,False,118.598450931479,35974.764005252204
False,False,0.0,42009.041824715496
False,False,634.8650438294641,49681.2245331546
False,False,615.471254254668,38161.6557035216
False,False,457.95774363376097,36211.1949861006
False,True,854.149364662585,12843.4365131166
False,False,770.9545178232879,42673.9931495883
False,True,0.0,24283.3359823875
False,False,58.4438977974733,44838.694989338095
True,True,1893.6643342682999,21526.3506270682
False,False,768.0436339271249,35951.1246696067
False,False,336.242417261439,46279.5258632712
False,False,852.971339880667,42773.7714603002
False,True,1300.70792413699,13675.520182646002
False,False,743.5160764733231,33764.571812105
False,False,293.452357466707,38528.4473640524
False,True,1472.94846140665,23877.592659067202
False,False,756.160130857701,52778.053625218396
False,False,465.495600172177,42358.161541564
False,True,1041.43874269112,24847.8812033725
False,False,709.738287402227,46363.3436703512
False,False,427.117689978098,34193.1609253433
False,False,612.225776174973,60323.3572672294
False,False,1322.15285429724,47892.889984568705
False,False,673.747681225898,25013.063140256098
True,False,1135.04734947211,48982.225852038
False,True,509.61294011827204,21928.910990400902
False,False,113.669024032811,38513.3322894258
False,True,560.431764396497,24511.210213923798
False,False,1163.73601016216,32467.7480420105
False,False,133.508914180283,49516.3408273916
False,False,897.4202656577721,36296.7481384119
False,True,793.562784376054,13446.0562906254
False,False,942.786853642612,27736.6451197432
False,False,953.807008362411,40908.4061180661
False,False,814.243678946983,29631.1100659498
False,False,1387.70446873637,26863.1723272568
False,True,601.345719044377,15897.1379986349
False,False,656.52270125347,34229.3741032096
False,True,1790.54409245898,21938.2092322296
True,True,1925.9827948119198,17763.3503033729
False,False,0.0,16834.8027078641
False,False,310.118642459262,31445.7710846884
False,True,956.720391942074,14464.8073831659
False,False,205.17319784937698,47284.2535051627
False,True,1572.80377803434,24557.352113832003
False,True,1455.68418242228,14822.8330565636
False,True,1011.4588142946901,28316.7576084851
False,False,413.599005794662,31466.220592534
False,True,0.0,19281.7146572359
False,False,377.193845357772,41901.8473663191
False,False,0.0,51480.3873512327
False,True,0.0,13407.758588235
False,True,527.056085247217,22986.2838213203
False,True,1470.33083426297,15752.681792167099
False,False,776.56835738045,54662.5160004175
False,False,1096.2036683701401,41016.218227376696
False,False,130.45291025962,46094.077150219004
False,False,1331.60730925679,27665.6754702124
False,True,598.081831318484,12385.8240760546
False,False,177.010865081754,53545.0151134357
False,False,937.033052836217,27174.5267042589
False,False,0.0,46581.361783130495
False,True,970.2107314242801,19245.1981577568
False,False,268.87949151698996,48006.150043852096
False,True,708.9778282846919,15968.9165569585
False,False,596.009182737348,32983.5435039705
True,True,1944.6774586210001,13026.0467334358
